Price(M),Floor,Area (Saleable),Trans Date,Age,Club,DisMTR(km),DisCBD(km),SchoolZone
2400,28,1002,4/7/2018,7,1,0.9,7,1
4587,21,1225,31/5/2018,7,1,0.9,7,1
2100,17,995,15/6/2018,7,1,0.9,7,1
2780,11,1003,17/8/2018,7,1,0.9,7,1
2795,9,1254,5/1/2018,7,1,0.9,7,1
4618,16,1568,30/4/2018,12.5,1,0.9,7,1
3800,11,1568,26/10/2018,12.5,1,0.9,7,1
1880,10,756,11/4/2018,12.5,1,0.9,7,1
1690,41,665,27/4/2018,12.5,1,0.9,7,1
1620,26,665,30/1/2018,12.5,1,0.9,7,1
3268,28,1019,6/7/2018,12.5,1,0.9,7,1
1500,11,665,17/4/2018,12.5,1,0.9,7,1
1700,17,665,29/6/2018,12.5,1,0.9,7,1
1508,40,665,25/4/2018,12.5,1,0.9,7,1
2430,18,963,5/1/2018,12.5,1,0.9,7,1
1390,10,665,15/1/2018,12.5,1,0.9,7,1
2750,43,959,23/2/2018,12.5,1,0.9,7,1
2910,25,963,30/5/2018,12.5,1,0.9,7,1
1500,19,665,31/8/2018,12.5,1,0.9,7,1
1650,29,665,27/3/2018,12.5,1,0.9,7,1
2288,12,781,19/7/2018,12.5,1,0.9,7,1
2250,11,781,19/9/2018,12.5,1,0.9,7,1
2250,11,781,28/6/2018,12.5,1,0.9,7,1
803,50,481,11/1/2018,15.5,1,0.6,9.8,0
950,45,507,21/8/2018,15.5,1,0.6,9.8,0
830,27,506,6/3/2018,15.5,1,0.6,9.8,0
916,25,506,27/7/2018,15.5,1,0.6,9.8,0
720,22,477,20/12/2018,15.5,1,0.6,9.8,0
858,21,482,11/7/2018,15.5,1,0.6,9.8,0
790,20,468,31/5/2018,15.5,1,0.6,9.8,0
845,17,482,20/8/2018,15.5,1,0.6,9.8,0
760,10,482,3/10/2018,15.5,1,0.6,9.8,0
885,61,471,29/5/2018,15.5,1,0.6,9.8,0
900,59,491,15/10/2018,15.5,1,0.6,9.8,0
1070,57,685,4/5/2018,15.5,1,0.6,9.8,0
805,48,471,12/12/2018,15.5,1,0.6,9.8,0
834,46,466,22/6/2018,15.5,1,0.6,9.8,0
863,45,466,12/7/2018,15.5,1,0.6,9.8,0
600,40,466,11/4/2018,15.5,1,0.6,9.8,0
750,37,490,14/12/2018,15.5,1,0.6,9.8,0
834,32,468,24/12/2018,15.5,1,0.6,9.8,0
600,30,468,15/1/2018,15.5,1,0.6,9.8,0
742,10,447,27/4/2018,15.5,1,0.6,9.8,0
500,10,658,23/3/2018,15.5,1,0.6,9.8,0
930,56,492,15/10/2018,15.5,1,0.6,9.8,0
1000,48,502,5/10/2018,15.5,1,0.6,9.8,0
1350,43,661,30/5/2018,15.5,1,0.6,9.8,0
800,39,506,21/6/2018,15.5,1,0.6,9.8,0
750,35,502,23/3/2018,15.5,1,0.6,9.8,0
1050,19,652,5/11/2018,15.5,1,0.6,9.8,0
778,10,468,5/2/2018,15.5,1,0.6,9.8,0
817,56,475,14/2/2018,14.42,1,0.6,9.8,0
828,29,469,28/12/2018,14.42,1,0.6,9.8,0
800,18,440,19/4/2018,14.42,1,0.6,9.8,0
828,42,510,25/1/2018,14.42,1,0.6,9.8,0
778,38,468,14/2/2018,14.42,1,0.6,9.8,0
390,38,512,18/1/2018,14.42,1,0.6,9.8,0
420,32,508,16/4/2018,14.42,1,0.6,9.8,0
840,30,511,17/4/2018,14.42,1,0.6,9.8,0
875,22,508,12/11/2018,14.42,1,0.6,9.8,0
828,60,541,6/12/2018,14.42,1,0.6,9.8,0
1020,53,493,9/7/2018,14.42,1,0.6,9.8,0
1200,53,665,10/1/2018,14.42,1,0.6,9.8,0
920,50,497,23/4/2018,14.42,1,0.6,9.8,0
820,49,509,13/12/2018,14.42,1,0.6,9.8,0
1358,38,660,13/6/2018,14.42,1,0.6,9.8,0
882,36,492,25/5/2018,14.42,1,0.6,9.8,0
835,36,496,2/2/2018,14.42,1,0.6,9.8,0
850,12,461,16/7/2018,14.42,1,0.6,9.8,0
840,9,457,29/5/2018,14.42,1,0.6,9.8,0
950,63,517,7/8/2018,14.42,1,0.6,9.8,0
920,63,480,19/7/2018,14.42,1,0.6,9.8,0
1180,52,737,13/11/2018,14.42,1,0.6,9.8,0
925,38,515,28/5/2018,14.42,1,0.6,9.8,0
1150,31,735,5/1/2018,14.42,1,0.6,9.8,0
845,21,478,2/5/2018,14.42,1,0.6,9.8,0
795,15,478,5/1/2018,14.42,1,0.6,9.8,0
828,11,478,14/8/2018,14.42,1,0.6,9.8,0
1080,52,609,23/2/2018,15.33,1,0.03,9.2,0
858,49,513,15/2/2018,15.33,1,0.03,9.2,0
968,48,513,27/6/2018,15.33,1,0.03,9.2,0
840,47,522,17/1/2018,15.33,1,0.03,9.2,0
1315,43,672,1/3/2018,15.33,1,0.03,9.2,0
878,42,512,20/4/2018,15.33,1,0.03,9.2,0
868,42,490,3/5/2018,15.33,1,0.03,9.2,0
900,35,517,12/3/2018,15.33,1,0.03,9.2,0
650,26,511,13/7/2018,15.33,1,0.03,9.2,0
960,25,517,24/9/2018,15.33,1,0.03,9.2,0
785,18,491,19/12/2018,15.33,1,0.03,9.2,0
895,16,522,7/3/2018,15.33,1,0.03,9.2,0
780,11,491,20/11/2018,15.33,1,0.03,9.2,0
810,6,490,27/4/2018,15.33,1,0.03,9.2,0
800,5,491,8/3/2018,15.33,1,0.03,9.2,0
1030,49,516,13/9/2018,15.33,1,0.03,9.2,0
855,35,517,6/2/2018,15.33,1,0.03,9.2,0
908,19,510,27/9/2018,15.33,1,0.03,9.2,0
920,15,491,12/7/2018,15.33,1,0.03,9.2,0
920,9,517,3/8/2018,15.33,1,0.03,9.2,0
780,8,491,26/1/2018,15.33,1,0.03,9.2,0
758,6,489,22/3/2018,15.33,1,0.03,9.2,0
750,6,489,21/3/2018,15.33,1,0.03,9.2,0
970,55,522,21/6/2018,15.33,1,0.03,9.2,0
803,43,459,26/4/2018,15.33,1,0.03,9.2,0
806,38,459,2/5/2018,15.33,1,0.03,9.2,0
760,36,459,17/7/2018,15.33,1,0.03,9.2,0
898,28,522,15/6/2018,15.33,1,0.03,9.2,0
780,28,512,19/4/2018,15.33,1,0.03,9.2,0
1260,20,603,29/5/2018,15.33,1,0.03,9.2,0
795,18,459,18/4/2018,15.33,1,0.03,9.2,0
1200,10,714,13/2/2018,15.33,1,0.03,9.2,0
1250,52,698,24/5/2018,15.33,1,0.03,9.2,0
773,49,379,15/8/2018,15.33,1,0.03,9.2,0
1398,45,698,9/8/2018,15.33,1,0.03,9.2,0
900,41,517,24/5/2018,15.33,1,0.03,9.2,0
728,31,378,6/7/2018,15.33,1,0.03,9.2,0
732,28,378,3/7/2018,15.33,1,0.03,9.2,0
800,17,517,23/3/2018,15.33,1,0.03,9.2,0
915,17,522,26/6/2018,15.33,1,0.03,9.2,0
790,9,508,20/2/2018,15.33,1,0.03,9.2,0
1163,55,602,13/6/2018,15.33,1,0.03,9.2,0
850,52,492,29/11/2018,15.33,1,0.03,9.2,0
400,49,522,14/3/2018,15.33,1,0.03,9.2,0
910,41,513,19/6/2018,15.33,1,0.03,9.2,0
798,40,491,19/6/2018,15.33,1,0.03,9.2,0
809,38,491,26/1/2018,15.33,1,0.03,9.2,0
1128,37,602,16/8/2018,15.33,1,0.03,9.2,0
935,36,513,11/7/2018,15.33,1,0.03,9.2,0
1086,32,607,21/2/2018,15.33,1,0.03,9.2,0
1150,28,607,29/6/2018,15.33,1,0.03,9.2,0
950,25,607,4/4/2018,15.33,1,0.03,9.2,0
880,22,491,27/6/2018,15.33,1,0.03,9.2,0
750,15,491,14/2/2018,15.33,1,0.03,9.2,0
802,9,513,27/4/2018,15.33,1,0.03,9.2,0
923,46,522,31/5/2018,15.33,1,0.03,9.2,0
960,37,522,9/8/2018,15.33,1,0.03,9.2,0
845,37,492,7/5/2018,15.33,1,0.03,9.2,0
800,30,522,12/6/2018,15.33,1,0.03,9.2,0
800,28,492,6/3/2018,15.33,1,0.03,9.2,0
800,27,491,23/10/2018,15.33,1,0.03,9.2,0
830,26,491,7/5/2018,15.33,1,0.03,9.2,0
832,26,517,9/4/2018,15.33,1,0.03,9.2,0
818,21,491,25/5/2018,15.33,1,0.03,9.2,0
800,18,522,13/2/2018,15.33,1,0.03,9.2,0
828,12,491,15/6/2018,15.33,1,0.03,9.2,0
820,12,522,30/7/2018,15.33,1,0.03,9.2,0
700,12,511,19/1/2018,15.33,1,0.03,9.2,0
888,9,522,7/5/2018,15.33,1,0.03,9.2,0
800,7,490,12/4/2018,15.33,1,0.03,9.2,0
702,5,490,12/1/2018,15.33,1,0.03,9.2,0
856,5,522,18/5/2018,15.33,1,0.03,9.2,0
1185,30,604,17/4/2018,15.33,1,0.03,9.2,0
805,27,491,2/3/2018,15.33,1,0.03,9.2,0
805,22,491,5/3/2018,15.33,1,0.03,9.2,0
792,21,517,26/11/2018,15.33,1,0.03,9.2,0
870,16,522,23/2/2018,15.33,1,0.03,9.2,0
918,52,507,9/8/2018,13.83,1,0.4,8.9,0
918,52,507,23/4/2018,13.83,1,0.4,8.9,0
775,46,948,11/12/2018,13.83,1,0.4,8.9,0
850,31,467,10/10/2018,13.83,1,0.4,8.9,0
750,25,462,22/2/2018,13.83,1,0.4,8.9,0
807,23,441,11/5/2018,13.83,1,0.4,8.9,0
800,16,468,18/9/2018,13.83,1,0.4,8.9,0
980,59,501,21/9/2018,13.83,1,0.4,8.9,0
830,48,441,15/6/2018,13.83,1,0.4,8.9,0
900,48,501,11/5/2018,13.83,1,0.4,8.9,0
925,42,501,14/6/2018,13.83,1,0.4,8.9,0
928,41,501,13/7/2018,13.83,1,0.4,8.9,0
800,27,441,20/4/2018,13.83,1,0.4,8.9,0
715,20,441,17/1/2018,13.83,1,0.4,8.9,0
835,57,484,22/6/2018,13.83,1,0.4,8.9,0
823,56,464,23/3/2018,13.83,1,0.4,8.9,0
1050,56,602,12/1/2018,13.83,1,0.4,8.9,0
282,51,454,27/9/2018,13.83,1,0.4,8.9,0
800,39,464,30/7/2018,13.83,1,0.4,8.9,0
848,32,441,8/8/2018,13.83,1,0.4,8.9,0
900,28,447,17/8/2018,13.83,1,0.4,8.9,0
828,27,454,23/4/2018,13.83,1,0.4,8.9,0
840,25,447,2/8/2018,13.83,1,0.4,8.9,0
815,15,467,17/5/2018,13.83,1,0.4,8.9,0
815,15,454,17/5/2018,13.83,1,0.4,8.9,0
768,12,441,6/2/2018,13.83,1,0.4,8.9,0
908,8,467,9/8/2018,13.83,1,0.4,8.9,0
1000,8,452,9/8/2018,13.83,1,0.4,8.9,0
882,8,462,28/12/2018,13.83,1,0.4,8.9,0
400,59,485,9/10/2018,13.83,1,0.4,8.9,0
799,55,485,1/3/2018,13.83,1,0.4,8.9,0
883,36,485,29/6/2018,13.83,1,0.4,8.9,0
800,30,554,9/2/2018,13.83,1,0.4,8.9,0
795,26,447,15/5/2018,13.83,1,0.4,8.9,0
748,21,447,4/4/2018,13.83,1,0.4,8.9,0
800,16,447,27/6/2018,13.83,1,0.4,8.9,0
850,15,554,8/10/2018,13.83,1,0.4,8.9,0
695,10,461,9/2/2018,13.83,1,0.4,8.9,0
793,8,447,17/5/2018,13.83,1,0.4,8.9,0
1310,62,554,11/4/2018,13.5,1,0.4,8.9,0
1020,59,554,25/1/2018,13.5,1,0.4,8.9,0
800,50,484,20/4/2018,13.5,1,0.4,8.9,0
848,45,484,9/5/2018,13.5,1,0.4,8.9,0
830,37,449,29/5/2018,13.5,1,0.4,8.9,0
1130,35,605,11/5/2018,13.5,1,0.4,8.9,0
800,35,449,11/5/2018,13.5,1,0.4,8.9,0
1140,16,623,28/2/2018,13.5,1,0.4,8.9,0
1040,15,605,24/12/2018,13.5,1,0.4,8.9,0
700,15,445,19/4/2018,13.5,1,0.4,8.9,0
720,15,445,30/1/2018,13.5,1,0.4,8.9,0
700,8,484,4/10/2018,13.5,1,0.4,8.9,0
905,58,485,25/1/2018,13.5,1,0.4,8.9,0
905,58,463,25/1/2018,13.5,1,0.4,8.9,0
999,46,554,2/1/2018,13.5,1,0.4,8.9,0
680,46,449,9/1/2018,13.5,1,0.4,8.9,0
1200,46,604,9/1/2018,13.5,1,0.4,8.9,0
800,45,485,15/6/2018,13.5,1,0.4,8.9,0
835,42,445,17/5/2018,13.5,1,0.4,8.9,0
800,27,463,10/10/2018,13.5,1,0.4,8.9,0
1000,25,554,16/1/2018,13.5,1,0.4,8.9,0
878,15,445,22/8/2018,13.5,1,0.4,8.9,0
760,11,463,23/3/2018,13.5,1,0.4,8.9,0
920,8,445,25/6/2018,13.5,1,0.4,8.9,0
863,42,501,18/5/2018,15,1,0.65,9.9,0
850,36,499,28/8/2018,15,1,0.65,9.9,0
965,27,581,12/1/2018,15,1,0.65,9.9,0
855,27,496,3/4/2018,15,1,0.65,9.9,0
800,25,497,7/9/2018,15,1,0.65,9.9,0
848,16,502,16/4/2018,15,1,0.65,9.9,0
832,13,494,26/4/2018,15,1,0.65,9.9,0
813,13,502,29/3/2018,15,1,0.65,9.9,0
845,6,494,13/6/2018,15,1,0.65,9.9,0
759,6,502,15/1/2018,15,1,0.65,9.9,0
800,46,501,17/9/2018,15,1,0.65,9.9,0
950,41,499,11/9/2018,15,1,0.65,9.9,0
800,29,505,14/9/2018,15,1,0.65,9.9,0
845,27,505,19/3/2018,15,1,0.65,9.9,0
810,23,497,23/5/2018,15,1,0.65,9.9,0
830,22,496,12/9/2018,15,1,0.65,9.9,0
823,12,494,31/5/2018,15,1,0.65,9.9,0
950,12,577,20/9/2018,15,1,0.65,9.9,0
760,8,494,4/1/2018,15,1,0.65,9.9,0
1065,49,588,24/4/2018,15,1,0.65,9.9,0
970,47,510,5/6/2018,15,1,0.65,9.9,0
855,42,501,5/10/2018,15,1,0.65,9.9,0
888,40,510,22/3/2018,15,1,0.65,9.9,0
818,37,499,30/1/2018,15,1,0.65,9.9,0
828,23,496,30/10/2018,15,1,0.65,9.9,0
225,22,497,13/6/2018,15,1,0.65,9.9,0
860,20,508,24/8/2018,15,1,0.65,9.9,0
858,17,505,7/5/2018,15,1,0.65,9.9,0
760,12,494,31/12/2018,15,1,0.65,9.9,0
880,8,577,24/12/2018,15,1,0.65,9.9,0
780,7,494,30/1/2018,15,1,0.65,9.9,0
830,5,494,16/7/2018,15,1,0.65,9.9,0
945,48,499,7/6/2018,15,1,0.65,9.9,0
980,46,499,26/7/2018,15,1,0.65,9.9,0
1202,45,588,29/6/2018,15,1,0.65,9.9,0
1060,30,581,24/4/2018,15,1,0.65,9.9,0
843,23,505,21/3/2018,15,1,0.65,9.9,0
840,22,497,24/5/2018,15,1,0.65,9.9,0
1088,21,581,11/5/2018,15,1,0.65,9.9,0
888,20,496,18/7/2018,15,1,0.65,9.9,0
800,13,502,9/2/2018,15,1,0.65,9.9,0
978,9,577,13/6/2018,15,1,0.65,9.9,0
948,6,577,24/4/2018,15,1,0.65,9.9,0
890,48,510,15/2/2018,15,1,0.65,9.9,0
1094,46,588,18/5/2018,15,1,0.65,9.9,0
819,41,499,28/2/2018,15,1,0.65,9.9,0
875,40,501,28/8/2018,15,1,0.65,9.9,0
840,39,510,23/4/2018,15,1,0.65,9.9,0
825,36,499,21/3/2018,15,1,0.65,9.9,0
850,25,496,10/5/2018,15,1,0.65,9.9,0
788,20,497,14/3/2018,15,1,0.65,9.9,0
851,19,496,8/5/2018,15,1,0.65,9.9,0
1000,18,577,4/5/2018,15,1,0.65,9.9,0
748,15,494,7/12/2018,15,1,0.65,9.9,0
730,15,494,29/5/2018,15,1,0.65,9.9,0
980,8,577,29/5/2018,15,1,0.65,9.9,0
1350,37,864,21/6/2018,5.08,1,0.06,10.7,0
1549,36,873,1/8/2018,5.08,1,0.06,10.7,0
1480,33,873,7/6/2018,5.08,1,0.06,10.7,0
1500,29,873,29/6/2018,5.08,1,0.06,10.7,0
1380,28,867,30/7/2018,5.08,1,0.06,10.7,0
1315,25,864,20/4/2018,5.08,1,0.06,10.7,0
1280,20,867,8/3/2018,5.08,1,0.06,10.7,0
1480,19,873,17/4/2018,5.08,1,0.06,10.7,0
1380,18,873,26/1/2018,5.08,1,0.06,10.7,0
1328,17,864,17/7/2018,5.08,1,0.06,10.7,0
1460,15,877,13/4/2018,5.08,1,0.06,10.7,0
1338,11,873,31/1/2018,5.08,1,0.06,10.7,0
1230,10,867,29/3/2018,5.08,1,0.06,10.7,0
1268,8,864,18/4/2018,5.08,1,0.06,10.7,0
1000,43,616,13/7/2018,5.08,1,0.06,10.7,0
1630,40,959,4/1/2018,5.08,1,0.06,10.7,0
800,37,521,31/12/2018,5.08,1,0.06,10.7,0
950,36,616,10/5/2018,5.08,1,0.06,10.7,0
1340,29,973,19/1/2018,5.08,1,0.06,10.7,0
795,16,521,5/3/2018,5.08,1,0.06,10.7,0
888,9,616,21/2/2018,5.08,1,0.06,10.7,0
1172,13,827,6/3/2018,50.17,1,0.16,10,0
1100,4,827,17/4/2018,50.17,1,0.16,10,0
850,3,629,31/8/2018,50.17,1,0.16,10,0
880,17,603,17/5/2018,50.17,1,0.16,10,0
838,7,603,5/7/2018,50.17,1,0.16,10,0
800,4,603,5/6/2018,50.17,1,0.16,10,0
1500,12,885,10/8/2018,50.17,1,0.16,10,0
876,20,687,15/5/2018,50.17,1,0.16,10,0
1480,13,1022,6/4/2018,50,1,0.16,10,0
2000,9,1387,15/3/2018,50,1,0.16,10,0
1768,3,1387,5/2/2018,50,1,0.16,10,0
1091,12,868,4/1/2018,49.42,1,0.16,10,0
1208,19,946,5/2/2018,49.42,1,0.16,10,0
1380,5,946,1/6/2018,49.42,1,0.16,10,0
1050,20,837,15/2/2018,49.42,1,0.16,10,0
2260,19,1329,4/5/2018,49.42,1,0.16,10,0
620,20,454,26/2/2018,50,1,0.16,10,0
552,5,446,19/1/2018,50,1,0.16,10,0
1180,4,886,7/9/2018,49.5,1,0.16,10,0
1100,1,886,24/12/2018,49.5,1,0.16,10,0
1190,18,918,22/2/2018,49.5,1,0.16,10,0
1249,4,918,28/3/2018,49.5,1,0.16,10,0
810,16,601,9/8/2018,50,1,0.16,10,0
790,15,639,4/5/2018,50,1,0.16,10,0
765,14,601,22/3/2018,50,1,0.16,10,0
910,20,821,26/2/2018,49.5,1,0.16,10,0
1306,17,934,16/4/2018,49.5,1,0.16,10,0
1280,16,934,28/3/2018,49.5,1,0.16,10,0
180,2,934,4/9/2018,49.5,1,0.16,10,0
710,19,590,18/7/2018,49.75,1,0.16,10,0
600,19,536,16/3/2018,49.75,1,0.16,10,0
662,18,465,11/6/2018,49.75,1,0.16,10,0
605,14,464,2/1/2018,49.75,1,0.16,10,0
693,11,464,21/5/2018,49.75,1,0.16,10,0
748,11,590,5/3/2018,49.75,1,0.16,10,0
758,9,582,20/7/2018,49.75,1,0.16,10,0
791,7,590,15/5/2018,49.75,1,0.16,10,0
683,7,579,22/1/2018,49.75,1,0.16,10,0
620,6,464,14/2/2018,49.75,1,0.16,10,0
597,5,464,24/4/2018,49.75,1,0.16,10,0
600,5,590,19/1/2018,49.75,1,0.16,10,0
400,20,719,10/5/2018,49.67,1,0.16,10,0
880,10,700,4/6/2018,49.67,1,0.16,10,0
890,6,700,22/1/2018,49.67,1,0.16,10,0
940,5,700,29/6/2018,49.67,1,0.16,10,0
771,3,700,9/5/2018,49.67,1,0.16,10,0
668,3,602,5/2/2018,49.67,1,0.16,10,0
842,3,696,18/4/2018,49.67,1,0.16,10,0
868,18,602,14/5/2018,49.67,1,0.16,10,0
845,11,602,11/5/2018,49.67,1,0.16,10,0
830,10,602,11/5/2018,49.67,1,0.16,10,0
663,19,630,15/2/2018,47.25,1,0.16,10,0
695,9,637,11/1/2018,47.25,1,0.16,10,0
500,6,465,22/3/2018,47.25,1,0.16,10,0
196,3,638,5/1/2018,46.83,1,0.16,10,0
600,18,460,6/2/2018,46.83,1,0.16,10,0
800,18,705,2/5/2018,46.83,1,0.16,10,0
600,14,460,28/12/2018,46.83,1,0.16,10,0
845,12,638,23/2/2018,46.83,1,0.16,10,0
843,18,638,19/12/2018,46.58,1,0.16,10,0
920,12,705,25/5/2018,46.58,1,0.16,10,0
599,4,460,26/2/2018,46.58,1,0.16,10,0
870,12,626,24/5/2018,46.58,1,0.16,10,0
770,10,620,22/2/2018,46.58,1,0.16,10,0
980,16,695,26/7/2018,46.58,1,0.16,10,0
845,15,695,26/3/2018,46.58,1,0.16,10,0
785,6,632,16/1/2018,46.58,1,0.16,10,0
656,16,460,22/1/2018,46.83,1,0.16,10,0
862,7,705,20/4/2018,46.83,1,0.16,10,0
720,6,686,22/11/2018,46.83,1,0.16,10,0
812,6,638,4/7/2018,46.83,1,0.16,10,0
828,15,638,13/4/2018,46.83,1,0.16,10,0
600,4,481,18/5/2018,46.75,1,0.16,10,0
623,9,694,28/3/2018,46.75,1,0.16,10,0
1250,17,941,25/6/2018,47.17,1,0.16,10,0
1288,2,941,13/9/2018,47.17,1,0.16,10,0
1380,11,927,12/4/2018,47.17,1,0.16,10,0
1120,15,745,14/6/2018,47.25,1,0.16,10,0
965,15,708,12/4/2018,47.25,1,0.16,10,0
800,20,626,28/8/2018,47.08,1,0.16,10,0
1050,13,712,20/7/2018,47.08,1,0.16,10,0
1348,10,872,3/10/2018,47.08,1,0.16,10,0
930,9,680,17/7/2018,47.08,1,0.16,10,0
1248,4,872,16/4/2018,47.08,1,0.16,10,0
940,20,734,26/7/2018,47,1,0.16,10,0
940,14,734,26/1/2018,47,1,0.16,10,0
907,9,734,26/1/2018,47,1,0.16,10,0
962,7,708,10/5/2018,47,1,0.16,10,0
690,4,532,14/2/2018,47,1,0.16,10,0
350,3,708,4/6/2018,47,1,0.16,10,0
868,1,734,3/5/2018,47,1,0.16,10,0
1765,1,1449,4/9/2018,47,1,0.16,10,0
1150,13,820,24/5/2018,46.92,1,0.16,10,0
1800,12,1211,26/6/2018,46.92,1,0.16,10,0
1485,14,959,10/7/2018,46.92,1,0.16,10,0
970,2,729,4/7/2018,46.92,1,0.16,10,0
840,11,670,2/5/2018,45.83,1,0.16,10,0
719,16,509,23/4/2018,45.83,1,0.16,10,0
800,11,653,30/4/2018,45.83,1,0.16,10,0
757,10,509,10/7/2018,45.83,1,0.16,10,0
780,7,653,18/4/2018,45.83,1,0.16,10,0
290,6,509,14/8/2018,45.83,1,0.16,10,0
930,4,653,31/7/2018,45.83,1,0.16,10,0
940,17,670,20/6/2018,45.42,1,0.16,10,0
743,12,509,21/3/2018,45.42,1,0.16,10,0
738,20,518,19/7/2018,45.42,1,0.16,10,0
845,19,652,6/2/2018,45.42,1,0.16,10,0
710,12,520,12/12/2018,45.42,1,0.16,10,0
765,11,532,20/6/2018,45.42,1,0.16,10,0
701,4,520,4/4/2018,45.42,1,0.16,10,0
920,19,657,23/5/2018,45.42,1,0.16,10,0
728,16,511,30/4/2018,45.42,1,0.16,10,0
673,14,511,16/1/2018,45.42,1,0.16,10,0
796,16,511,12/9/2018,45.42,1,0.16,10,0
1230,18,873,18/4/2018,46.58,1,0.16,10,0
1046,2,873,23/3/2018,46.58,1,0.16,10,0
735,16,559,14/2/2018,45.42,1,0.16,10,0
945,18,668,13/4/2018,45.42,1,0.16,10,0
850,10,654,5/1/2018,45.42,1,0.16,10,0
1120,14,743,8/5/2018,46.5,1,0.16,10,0
1140,8,743,9/8/2018,46.5,1,0.16,10,0
1106,18,779,17/5/2018,46.5,1,0.16,10,0
1388,16,1066,20/4/2018,46.5,1,0.16,10,0
968,15,779,6/3/2018,46.5,1,0.16,10,0
750,9,1066,20/6/2018,46.5,1,0.16,10,0
1510,7,1066,29/6/2018,46.5,1,0.16,10,0
590,5,511,26/1/2018,45.83,1,0.16,10,0
760,3,657,19/3/2018,45.83,1,0.16,10,0
680,10,511,21/2/2018,45.83,1,0.16,10,0
2420,16,1370,26/7/2018,46.58,1,0.16,10,0
1980,14,1327,5/9/2018,46.58,1,0.16,10,0
788,15,511,16/7/2018,46.08,1,0.16,10,0
730,14,511,17/5/2018,46.08,1,0.16,10,0
250,6,511,5/1/2018,46.08,1,0.16,10,0
639,5,511,5/1/2018,46.08,1,0.16,10,0
850,11,653,15/1/2018,46.08,1,0.16,10,0
793,7,509,20/6/2018,46.08,1,0.16,10,0
750,4,653,12/3/2018,46.08,1,0.16,10,0
836,20,663,8/6/2018,46.08,1,0.16,10,0
948,12,670,10/8/2018,46.08,1,0.16,10,0
872,13,719,15/2/2018,46,1,0.16,10,0
700,13,544,9/1/2018,46,1,0.16,10,0
850,5,597,7/9/2018,46,1,0.16,10,0
685,20,475,26/7/2018,46,1,0.16,10,0
780,20,718,27/2/2018,46,1,0.16,10,0
680,9,541,1/2/2018,46,1,0.16,10,0
780,6,541,5/7/2018,46,1,0.16,10,0
724,4,541,22/2/2018,46,1,0.16,10,0
880,3,704,9/4/2018,46,1,0.16,10,0
788,6,543,6/7/2018,46.17,1,0.16,10,0
921,9,719,29/3/2018,46.17,1,0.16,10,0
1278,9,863,24/7/2018,46.17,1,0.16,10,0
820,5,647,20/4/2018,46.17,1,0.16,10,0
2150,4,1371,21/11/2018,46.17,1,0.16,10,0
800,18,664,4/6/2018,44.25,1,0.16,10,0
900,17,664,3/9/2018,44.25,1,0.16,10,0
830,10,664,12/2/2018,44.25,1,0.16,10,0
220,15,664,11/4/2018,44.25,1,0.16,10,0
936,9,664,24/7/2018,44.25,1,0.16,10,0
1128,16,911,7/2/2018,44.92,1,0.16,10,0
880,16,666,2/2/2018,44.92,1,0.16,10,0
838,4,743,26/4/2018,45.08,1,0.16,10,0
1328,10,918,23/3/2018,45.08,1,0.16,10,0
890,10,751,23/2/2018,45.08,1,0.16,10,0
781,19,716,14/2/2018,45.08,1,0.16,10,0
930,15,716,12/4/2018,45.08,1,0.16,10,0
908,14,717,27/2/2018,45.08,1,0.16,10,0
1000,14,717,14/6/2018,45.08,1,0.16,10,0
1060,11,717,21/8/2018,44.08,1,0.16,10,0
908,9,717,9/3/2018,44.08,1,0.16,10,0
795,8,716,27/11/2018,44.08,1,0.16,10,0
1180,12,918,3/1/2018,44.08,1,0.16,10,0
742,17,561,1/2/2018,44.42,1,0.16,10,0
658,3,592,24/1/2018,44.42,1,0.16,10,0
678,16,496,12/1/2018,44.42,1,0.16,10,0
600,3,496,9/10/2018,44.42,1,0.16,10,0
670,13,510,5/1/2018,44.58,1,0.16,10,0
930,10,656,15/8/2018,44.58,1,0.16,10,0
898,14,657,24/10/2018,44.58,1,0.16,10,0
898,12,657,11/6/2018,44.58,1,0.16,10,0
823,7,667,27/3/2018,44.58,1,0.16,10,0
730,12,552,18/9/2018,44.58,1,0.16,10,0
588,19,439,24/1/2018,44.58,1,0.16,10,0
520,7,516,16/7/2018,44.58,1,0.16,10,0
815,9,701,19/1/2018,44.58,1,0.16,10,0
750,10,509,7/6/2018,45.58,1,0.16,10,0
960,8,657,23/7/2018,45.58,1,0.16,10,0
768,5,509,17/7/2018,45.58,1,0.16,10,0
263,16,702,22/10/2018,45.58,1,0.16,10,0
968,3,672,20/7/2018,45.58,1,0.16,10,0
1188,14,716,10/5/2018,45.5,1,0.16,10,0
1128,11,704,21/6/2018,45.5,1,0.16,10,0
1075,3,716,31/5/2018,45.5,1,0.16,10,0
860,16,556,6/8/2018,45.5,1,0.16,10,0
845,14,556,27/7/2018,45.5,1,0.16,10,0
945,13,614,27/7/2018,45.5,1,0.16,10,0
1025,10,705,29/5/2018,45.5,1,0.16,10,0
1000,20,719,4/7/2018,45.75,1,0.16,10,0
980,17,719,9/8/2018,45.75,1,0.16,10,0
953,13,672,18/4/2018,45.75,1,0.16,10,0
800,16,508,9/10/2018,45.75,1,0.16,10,0
789,13,508,24/4/2018,45.75,1,0.16,10,0
